source;name;description;article;product_code;availability;image;url
nnz-ipc.ru;Коммутатор PT-508-SS-LC-48;Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX;6062846;;;https://nnz-ipc.ru/images/cms/thumbs/753319ce63afa86647d7fc0a7f73d8b060748cc5/6fc8ac17a5d611e3908100155d0c1500_c559fa20f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-508-ss-lc-48/
nnz-ipc.ru;Коммутатор PT-508-SS-SC-48;Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX;6062847;;;https://nnz-ipc.ru/images/cms/thumbs/753319ce63afa86647d7fc0a7f73d8b060748cc5/6fc8ac18a5d611e3908100155d0c1500_c559fa1df6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-508-ss-sc-48/
nnz-ipc.ru;Коммутатор PT-508-MM-LC-HV;Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX;6066478;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0dfcaa5d611e3908100155d0c1500_c559fa1bf6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-508-mm-lc-hv/
nnz-ipc.ru;Коммутатор PT-508-MM-SC-HV;Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX;6066479;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0dfcba5d611e3908100155d0c1500_c559fa15f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-508-mm-sc-hv/
nnz-ipc.ru;Коммутатор PT-508-MM-ST-HV;Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX;6066481;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0dfcca5d611e3908100155d0c1500_c559fa18f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-508-mm-st-hv/
nnz-ipc.ru;Коммутатор PT-508-SS-LC-HV;Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX;6066482;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0dfcda5d611e3908100155d0c1500_c559fa21f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-508-ss-lc-hv/
nnz-ipc.ru;Коммутатор PT-508-SS-SC-HV;Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX;6066484;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0dfcea5d611e3908100155d0c1500_c559fa1ef6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-508-ss-sc-hv/
nnz-ipc.ru;Коммутатор PT-510-3S-SC-24;Управляемый коммутатор 7 x 10/100BaseTX, 3 x 100BaseFX (одномодовое оптоволокно), питание - 24 В пост., разъем SC;6074486;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e078a5d611e3908100155d0c1500_c559fa34f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-3s-sc-24/
nnz-ipc.ru;Коммутатор PT-510-3S-SC-48;Коммутатор 7 x 10/100BaseTX, 3 x 100BaseFX;6074487;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e079a5d611e3908100155d0c1500_c559fa35f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-3s-sc-48/
nnz-ipc.ru;Коммутатор PT-510-3S-SC-HV;Коммутатор 7 x 10/100BaseTX, 3 x 100BaseFX;6074488;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e07aa5d611e3908100155d0c1500_c559fa36f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-3s-sc-hv/
nnz-ipc.ru;Коммутатор PT-510-4M-ST-24;Коммутатор 6 x 10/100BaseTX, 4 x 100BaseFX;6074489;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e07ba5d611e3908100155d0c1500_c559fa37f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-4m-st-24/
nnz-ipc.ru;Коммутатор PT-510-4M-ST-48;Управляемый коммутатор 6 x 10/100BaseTX, 4 x 100BaseFX;6074490;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e07ca5d611e3908100155d0c1500_c559fa38f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-4m-st-48/
nnz-ipc.ru;Коммутатор PT-510-4M-ST-HV;Управляемый коммутатор 6 x 10/100BaseTX, 4 x 100BaseFX;6074491;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e07da5d611e3908100155d0c1500_cb6a0997f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-4m-st-hv/
nnz-ipc.ru;Коммутатор PT-510-MM-LC-24;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074492;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e07ea5d611e3908100155d0c1500_c559fa2bf6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-mm-lc-24/
nnz-ipc.ru;Коммутатор PT-510-MM-LC-48;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074493;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e07fa5d611e3908100155d0c1500_cb72e3d5c46a11e7988700155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-mm-lc-48/
nnz-ipc.ru;Коммутатор PT-510-MM-LC-HV;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074494;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e080a5d611e3908100155d0c1500_f3bc9ef4c46a11e7988700155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-mm-lc-hv/
nnz-ipc.ru;Коммутатор PT-510-MM-SC-24;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074495;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e081a5d611e3908100155d0c1500_c559fa25f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-mm-sc-24/
nnz-ipc.ru;Коммутатор PT-510-MM-SC-48;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074496;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e082a5d611e3908100155d0c1500_c559fa26f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-mm-sc-48/
nnz-ipc.ru;Коммутатор PT-510-MM-SC-HV;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074497;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e083a5d611e3908100155d0c1500_c559fa27f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-mm-sc-hv/
nnz-ipc.ru;Коммутатор PT-510-MM-ST-24;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074498;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e084a5d611e3908100155d0c1500_16c3411dc46f11e7988700155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-mm-st-24/
nnz-ipc.ru;Коммутатор PT-510-MM-ST-48;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074499;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e085a5d611e3908100155d0c1500_379c0ec6c46f11e7988700155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-mm-st-48/
nnz-ipc.ru;Коммутатор PT-510-MM-ST-HV;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074500;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e086a5d611e3908100155d0c1500_3fb89f03c46f11e7988700155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-mm-st-hv/
nnz-ipc.ru;Коммутатор PT-510-SS-LC-24;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074501;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e087a5d611e3908100155d0c1500_c559fa31f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-ss-lc-24/
nnz-ipc.ru;Коммутатор PT-510-SS-LC-48;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074502;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e088a5d611e3908100155d0c1500_c559fa32f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-ss-lc-48/
nnz-ipc.ru;Коммутатор PT-510-SS-LC-HV;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074503;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e089a5d611e3908100155d0c1500_c559fa33f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-ss-lc-hv/
nnz-ipc.ru;Коммутатор PT-510-SS-SC-24;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074504;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e08aa5d611e3908100155d0c1500_c559fa2ef6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-ss-sc-24/
nnz-ipc.ru;Коммутатор PT-510-SS-SC-48;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074505;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e08ba5d611e3908100155d0c1500_c559fa2ff6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-ss-sc-48/
nnz-ipc.ru;Коммутатор PT-510-SS-SC-HV;Коммутатор 8 x 10/100BaseTX, 2 x 100BaseFX;6074506;;;https://nnz-ipc.ru/images/cms/thumbs/3c38f721a61dc38b7476edfd463ada82f5706c9e/75c0e08ca5d611e3908100155d0c1500_c559fa30f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-510-ss-sc-hv/
nnz-ipc.ru;Модуль PM-7500-2MSC;Модуль 2 x 100BaseFX;6078158;;;https://nnz-ipc.ru/images/cms/thumbs/7d02c1a0c84cec4fc5943d3fd6fdcec8f0a0c0ed/7bb91954a5d611e3908100155d0c1500_d768c752f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pm-7500-2msc/
nnz-ipc.ru;Модуль PM-7500-2MST;Модуль 2 x 100BaseFX;6078159;;;https://nnz-ipc.ru/images/cms/thumbs/7d02c1a0c84cec4fc5943d3fd6fdcec8f0a0c0ed/7bb91955a5d611e3908100155d0c1500_d768c753f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pm-7500-2mst/
nnz-ipc.ru;Модуль PM-7500-2SSC;Модуль 2 x 100BaseFX;6078160;;;https://nnz-ipc.ru/images/cms/thumbs/7d02c1a0c84cec4fc5943d3fd6fdcec8f0a0c0ed/7bb91956a5d611e3908100155d0c1500_d768c754f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pm-7500-2ssc/
nnz-ipc.ru;Модуль PM-7500-4MSC;Модуль 4 x 100BaseFX;6078161;;;https://nnz-ipc.ru/images/cms/thumbs/7d02c1a0c84cec4fc5943d3fd6fdcec8f0a0c0ed/7bb91957a5d611e3908100155d0c1500_d768c756f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pm-7500-4msc/
nnz-ipc.ru;Модуль PM-7500-4MST;Модуль 4 x 100BaseFX;6078162;;;https://nnz-ipc.ru/images/cms/thumbs/7d02c1a0c84cec4fc5943d3fd6fdcec8f0a0c0ed/7bb91958a5d611e3908100155d0c1500_d768c757f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pm-7500-4mst/
nnz-ipc.ru;Модуль PM-7500-4SSC;Модуль 4 x 100BaseFX;6078163;;;https://nnz-ipc.ru/images/cms/thumbs/7d02c1a0c84cec4fc5943d3fd6fdcec8f0a0c0ed/7bb91959a5d611e3908100155d0c1500_d768c758f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pm-7500-4ssc/
nnz-ipc.ru;Модуль PM-7500-2GTXSFP;Модуль 2 x 1000BaseTX/SFP (Combo);6086784;;;https://nnz-ipc.ru/images/cms/thumbs/061eb7221c0c13c5fa92a5d434892ae75a0a384c/8da68afca5d611e3908100155d0c1500_d768c751f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pm-7500-2gtxsfp/
nnz-ipc.ru;Модуль PM-7500-4GTXSFP;Модуль 4 x 1000BaseTX/SFP (Combo);6086785;;;https://nnz-ipc.ru/images/cms/thumbs/061eb7221c0c13c5fa92a5d434892ae75a0a384c/8da68afda5d611e3908100155d0c1500_d768c755f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pm-7500-4gtxsfp/
nnz-ipc.ru;Коммутатор PT-7528-24TX-WV;Коммутатор 24 x 10/100BaseTX, 1 слот для модуля PM-7500;6086788;;;https://nnz-ipc.ru/images/cms/thumbs/061eb7221c0c13c5fa92a5d434892ae75a0a384c/8da68b00a5d611e3908100155d0c1500_cb6a09cef6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-24tx-wv/
nnz-ipc.ru;Коммутатор PT-7528-24TX-WV-HV;Коммутатор 24 x 10/100BaseTX, 1 слот для модуля PM-7500;6086789;;;https://nnz-ipc.ru/images/cms/thumbs/061eb7221c0c13c5fa92a5d434892ae75a0a384c/8da68b01a5d611e3908100155d0c1500_cb6a09d0f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-24tx-wv-hv/
nnz-ipc.ru;Коммутатор PT-7528-24TX-WV-WV;Коммутатор 24 x 10/100BaseTX, 1 слот для модуля PM-7500;6086790;;;https://nnz-ipc.ru/images/cms/thumbs/061eb7221c0c13c5fa92a5d434892ae75a0a384c/8da68b02a5d611e3908100155d0c1500_cb6a09cff6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-24tx-wv-wv/
nnz-ipc.ru;Коммутатор PT-7528-12MST-12TX-4GSFP-HV;Коммутатор 12 x 10/100BaseFX, 12 x 10/100/BaseTX, 4 x 1000BaseSFP;6095082;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec25ea5d611e3908100155d0c1500_cb6a09aef6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-12mst-12tx-4gsfp-hv/
nnz-ipc.ru;Коммутатор PT-7528-12MST-12TX-4GSFP-HV-HV;Коммутатор 12 x 10/100BaseFX, 12 x 10/100/BaseTX, 4 x 1000BaseSFP;6095083;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec25fa5d611e3908100155d0c1500_cb6a09aff6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-12mst-12tx-4gsfp-hv-hv/
nnz-ipc.ru;Коммутатор PT-7528-12MST-12TX-4GSFP-WV;Коммутатор 12 x 10/100BaseFX, 12 x 10/100/BaseTX, 4 x 1000BaseSFP;6095084;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec260a5d611e3908100155d0c1500_cb6a09b0f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-12mst-12tx-4gsfp-wv/
nnz-ipc.ru;Коммутатор PT-7528-12MST-12TX-4GSFP-WV-WV;Коммутатор 12 x 10/100BaseFX, 12 x 10/100/BaseTX, 4 x 1000BaseSFP;6095085;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec261a5d611e3908100155d0c1500_cb6a09b1f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-12mst-12tx-4gsfp-wv-wv/
nnz-ipc.ru;Коммутатор PT-7528-16MST-8TX-4GSFP-HV;Коммутатор 16 x 10/100BaseFX, 8 x 10/100/BaseTX, 4 x 1000BaseSFP;6095086;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec262a5d611e3908100155d0c1500_cb6a09b6f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-16mst-8tx-4gsfp-hv/
nnz-ipc.ru;Коммутатор PT-7528-16MST-8TX-4GSFP-HV-HV;Коммутатор 16 x 10/100BaseFX, 8 x 10/100/BaseTX, 4 x 1000BaseSFP;6095087;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec263a5d611e3908100155d0c1500_cb6a09b7f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-16mst-8tx-4gsfp-hv-hv/
nnz-ipc.ru;Коммутатор PT-7528-16MST-8TX-4GSFP-WV;Коммутатор 16 x 10/100BaseFX, 8 x 10/100/BaseTX, 4 x 1000BaseSFP;6095088;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec264a5d611e3908100155d0c1500_cb6a09b8f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-16mst-8tx-4gsfp-wv/
nnz-ipc.ru;Коммутатор PT-7528-16MST-8TX-4GSFP-WV-WV;Коммутатор 16 x 10/100BaseFX, 8 x 10/100/BaseTX, 4 x 1000BaseSFP;6095089;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec265a5d611e3908100155d0c1500_cb6a09b9f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-16mst-8tx-4gsfp-wv-wv/
nnz-ipc.ru;Коммутатор PT-7528-20MST-4TX-4GSFP-HV;Коммутатор 20 x 10/100BaseFX, 4 x 10/100/BaseTX, 4 x 1000BaseSFP;6095090;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec266a5d611e3908100155d0c1500_cb6a09bef6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-20mst-4tx-4gsfp-hv/
nnz-ipc.ru;Коммутатор PT-7528-20MST-4TX-4GSFP-HV-HV;Коммутатор 20 x 10/100BaseFX, 4 x 10/100/BaseTX, 4 x 1000BaseSFP;6095091;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec267a5d611e3908100155d0c1500_cb6a09bff6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-20mst-4tx-4gsfp-hv-hv/
nnz-ipc.ru;Коммутатор PT-7528-20MST-4TX-4GSFP-WV;Коммутатор 20 x 10/100BaseFX, 4 x 10/100/BaseTX, 4 x 1000BaseSFP;6095092;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec268a5d611e3908100155d0c1500_cb6a09c0f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-20mst-4tx-4gsfp-wv/
nnz-ipc.ru;Коммутатор PT-7528-20MST-4TX-4GSFP-WV-WV;Коммутатор 20 x 10/100BaseFX, 4 x 10/100/BaseTX, 4 x 1000BaseSFP;6095093;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec269a5d611e3908100155d0c1500_cb6a09c1f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-20mst-4tx-4gsfp-wv-wv/
nnz-ipc.ru;Коммутатор PT-7528-8MST-16TX-4GSFP-HV;Коммутатор 8 x 10/100BaseFX, 16 x 10/100/BaseTX, 4 x 1000BaseSFP;6095094;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec26aa5d611e3908100155d0c1500_cb6a09c6f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-8mst-16tx-4gsfp-hv/
nnz-ipc.ru;Коммутатор PT-7528-8MST-16TX-4GSFP-HV-HV;Коммутатор 8 x 10/100BaseFX, 16 x 10/100/BaseTX, 4 x 1000BaseSFP;6095095;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec26ba5d611e3908100155d0c1500_cb6a09c7f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-8mst-16tx-4gsfp-hv-hv/
nnz-ipc.ru;Коммутатор PT-7528-8MST-16TX-4GSFP-WV;Коммутатор 8 x 10/100BaseFX, 16 x 10/100/BaseTX, 4 x 1000BaseSFP;6095096;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec26ca5d611e3908100155d0c1500_cb6a09c8f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-8mst-16tx-4gsfp-wv/
nnz-ipc.ru;Коммутатор PT-7528-8MST-16TX-4GSFP-WV-WV;Коммутатор 8 x 10/100BaseFX, 16 x 10/100/BaseTX, 4 x 1000BaseSFP;6095097;;;https://nnz-ipc.ru/images/cms/thumbs/017e4b9041f75b4a9cc707971bb323066a7a3810/939ec26da5d611e3908100155d0c1500_cb6a09c9f6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-7528-8mst-16tx-4gsfp-wv-wv/
nnz-ipc.ru;Модуль резервирования PT-G503-PHR-PTP-WV;Модуль резервирования PRP/HSR;6101236;;;https://nnz-ipc.ru/images/cms/thumbs/8d513b3ec9415f7246419747f2a698ed45b4e8e7/a0b38310659311e4942d00155d0c1500_cb6a099cf6cb11e68dc000155d0c1500_270_auto_gif__80.gif;https://nnz-ipc.ru/catalogue/comm/ethernet/power/pt-g503-phr-ptp-wv/
nnz-ipc.ru;Коммутатор EDS-P506E-4PoE-2GTXSFP;Коммутатор 4 x PoE/ PoE+ 10/100BaseTX, 2 x Combo 10/100/1000BaseTX или 100/1000BaseSFP;6118847;;;https://nnz-ipc.ru/images/cms/thumbs/21a71bfcd6f0b8f4c6f2d48a84bae9872117e082/1a7d99d9d8c811e7988700155d0c1500_814f248b116111e88a4300155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/poe/eds-p506e-4poe-2gtxsfp/
nnz-ipc.ru;Коммутатор EDS-P506E-4PoE-2GTXSFP-T;Коммутатор 4 x PoE/ PoE+ 10/100BaseTX, 2 x Combo 10/100/1000BaseTX или 100/1000BaseSFP, диапазон температур от-40 от 75°C;6118848;;;https://nnz-ipc.ru/images/cms/thumbs/21a71bfcd6f0b8f4c6f2d48a84bae9872117e082/1a7d99dad8c811e7988700155d0c1500_d0b2a074116411e88a4300155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/poe/eds-p506e-4poe-2gtxsfp-t/
nnz-ipc.ru;Коммутатор TN-5516A-8PoE-WV-CT-T;Коммутатор 8 x PoE+ 10/100BaseTX, 8 x 10/100BaseTX;6099587;;;https://nnz-ipc.ru/images/cms/thumbs/8196f9c2bbd218eedd84f86b20dd3ef5aa50c71c/2f3ba0711d3811e498d400155d0c1500_e97c6079f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-5516a-8poe-wv-ct-t/
nnz-ipc.ru;Коммутатор TN-5516A-8PoE-WV-T;Коммутатор 8 x PoE+ 10/100BaseTX, 8 x 10/100BaseTX;6099589;;;https://nnz-ipc.ru/images/cms/thumbs/65a76c408365c9330c4307c7711bd8265889ea30/ab65f7f01d3a11e498d400155d0c1500_e97c6078f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/din_rail/tn-5516a-8poe-wv-t/
