source;name;description;article;product_code;availability;image;url
nnz-ipc.ru;EDS-408A-2M1S-SC-T;Доступно к заказу EDS-408A-2M1S-SC-T Коммутатор 5 x 10/100BaseTX, 3 x 100BaseFX с базовыми функциями управления 6031630 MOXA Сравнить В закладки 2 031.30 $ 171 030.38 ₽;6031630;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-305-S-SC-80;Доступно к заказу EDS-305-S-SC-80 Коммутатор 4 x 10/100BaseTX, 1 x 100BaseFX, дальность передачи - до 80 км 6033341 MOXA Сравнить В закладки 2 066.07 $ 173 957.93 ₽;6033341;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-308-S-SC-80;Доступно к заказу EDS-308-S-SC-80 Коммутатор 7 x 10/100BaseTX, 1 x 100BaseFX, дальность передачи - до 80 км 6033342 MOXA Сравнить В закладки 1 819.63 $ 153 208.30 ₽;6033342;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-308-SS-SC-80;Доступно к заказу EDS-308-SS-SC-80 Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX, дальность передачи - до 80 км 6033343 MOXA Сравнить В закладки 3 118.93 $ 262 606.11 ₽;6033343;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-316-SS-SC-80;Доступно к заказу EDS-316-SS-SC-80 Коммутатор 14 x 10/100BaseTX, 2 x 100BaseFX, дальность передачи - до 80 км 6033348 MOXA Сравнить В закладки 4 169.35 $ 351 048.85 ₽;6033348;;;https://nnz-ipc.ru/images/cms/thumbs/5363891f7e5b378ccb6b5a52819b0bb41743fb80/e075295ea5d511e3908100155d0c1500_9218c62d6b0e11edb8a100155d50c111_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-518A-SS-SC-80;Снимается с производства Доступно к заказу EDS-518A-SS-SC-80 Коммутатор 14 x 10/100BaseTX, 2 x 100BaseFX, 2 x Combo Gigabit (10/100/1000BaseTX или 1000BaseSFP), дальность передачи - 80 км 6033350 MOXA Сравнить В закладки 6 085.97 $ 512 423.46 ₽;6033350;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-MM-SC;В наличии EDS-P206A-4PoE-MM-SC Коммутатор 4 x PoE+ 10/100BaseTX, 2 x 100BaseFX 6049513 MOXA Сравнить В закладки 912.56 $ 76 835.27 ₽;6049513;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-MM-ST;Доступно к заказу EDS-P206A-4PoE-MM-ST Коммутатор 4 x PoE+ 10/100BaseTX, 2 x 100BaseFX 6049514 MOXA Сравнить В закладки 912.56 $ 76 835.27 ₽;6049514;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-M-ST;Доступно к заказу EDS-P206A-4PoE-M-ST Коммутатор 1 x 10/100BaseTX, 4 x PoE+ 10/100BaseTX, 1 x 100BaseFX 6049515 MOXA Сравнить В закладки 771.65 $ 64 971.00 ₽;6049515;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-M-SC;Доступно к заказу EDS-P206A-4PoE-M-SC Коммутатор 1 x 10/100BaseTX, 4 x PoE+ 10/100BaseTX, 1 x 100BaseFX 6049516 MOXA Сравнить В закладки 771.65 $ 64 971.00 ₽;6049516;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-SS-SC;В наличии EDS-P206A-4PoE-SS-SC Коммутатор 4 x PoE+ 10/100BaseTX, 2 x 100BaseFX 6049517 MOXA Сравнить В закладки 1 316.38 $ 110 835.91 ₽;6049517;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-S-SC;Доступно к заказу EDS-P206A-4PoE-S-SC Коммутатор 1 x 10/100BaseTX, 4 x PoE+ 10/100BaseTX, 1 x 100BaseFX 6049518 MOXA Сравнить В закладки 1 041.27 $ 87 672.33 ₽;6049518;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-MM-SC-T;Доступно к заказу EDS-P206A-4PoE-MM-SC-T Коммутатор 4 x PoE+ 10/100BaseTX, 2 x 100BaseFX 6049520 MOXA Сравнить В закладки 1 037.00 $ 87 312.81 ₽;6049520;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-MM-ST-T;Доступно к заказу EDS-P206A-4PoE-MM-ST-T Коммутатор 4 x PoE+ 10/100BaseTX, 2 x 100BaseFX 6049521 MOXA Сравнить В закладки 1 037.00 $ 87 312.81 ₽;6049521;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-M-SC-T;Доступно к заказу EDS-P206A-4PoE-M-SC-T Коммутатор 1 x 10/100BaseTX, 4 x PoE+ 10/100BaseTX, 1 x 100BaseFX 6049522 MOXA Сравнить В закладки 892.43 $ 75 140.37 ₽;6049522;;;https://nnz-ipc.ru/images/cms/thumbs/eaa6cd063508a79a5c6ee652e19a837f5a24c4d9/e66d61dca5d511e3908100155d0c1500_e384273bf6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-M-ST-T;Доступно к заказу EDS-P206A-4PoE-M-ST-T Коммутатор 1 x 10/100BaseTX, 4 x PoE+ 10/100BaseTX, 1 x 100BaseFX 6049523 MOXA Сравнить В закладки 892.43 $ 75 140.37 ₽;6049523;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-S-SC-T;Доступно к заказу EDS-P206A-4PoE-S-SC-T Коммутатор 1 x 10/100BaseTX, 4 x PoE+ 10/100BaseTX, 1 x 100BaseFX 6049524 MOXA Сравнить В закладки 1 157.17 $ 97 430.82 ₽;6049524;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-P206A-4PoE-SS-SC-T;В наличии EDS-P206A-4PoE-SS-SC-T Коммутатор 4 x PoE+ 10/100BaseTX, 2 x 100BaseFX 6049525 MOXA Сравнить В закладки 1 437.16 $ 121 005.28 ₽;6049525;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-408A-3S-SC-48;Доступно к заказу EDS-408A-3S-SC-48 Коммутатор 5 x 10/100BaseTX, 3 x 100BaseFX с базовыми функциями управления 6049829 MOXA Сравнить В закладки 2 607.75 $ 219 566.03 ₽;6049829;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-408A-3S-SC-48-T;Доступно к заказу EDS-408A-3S-SC-48-T Коммутатор 5 x 10/100BaseTX, 3 x 100BaseFX с базовыми функциями управления 6049830 MOXA Сравнить В закладки 2 770.62 $ 233 279.28 ₽;6049830;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-G205A-4PoE-T;В наличии EDS-G205A-4PoE-T Коммутатор 4 x PoE/PoE+ 10/100/1000BaseTX, 1 x 10/100/1000BaseT 6074438 MOXA Сравнить В закладки 1 125.45 $ 94 760.08 ₽;6074438;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-405A-EIP;Доступно к заказу EDS-405A-EIP Коммутатор 5 x 10/100BaseTX с базовыми функциями управления с возможностью настройки по протоколу Ethernet/IP 6078135 MOXA Сравнить В закладки 637.45 $ 53 671.70 ₽;6078135;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-405A-EIP-T;Доступно к заказу EDS-405A-EIP-T Коммутатор 5 x 10/100BaseTX с базовыми функциями управления, с возможностью настройки по протоколу Ethernet/IP 6078136 MOXA Сравнить В закладки 789.95 $ 66 511.82 ₽;6078136;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-408A-EIP;Доступно к заказу EDS-408A-EIP Коммутатор 8 x 10/100BaseTX с базовыми функциями управления, с возможностью настройки по протоколу Ethernet/IP 6078137 MOXA Сравнить В закладки 894.87 $ 75 345.82 ₽;6078137;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-408A-EIP-T;Доступно к заказу EDS-408A-EIP-T Коммутатор 5 x 10/100BaseTX с базовыми функциями управления, с возможностью настройки по протоколу Ethernet/IP 6078138 MOXA Сравнить В закладки 1 213.90 $ 102 207.35 ₽;6078138;;;https://nnz-ipc.ru/images/cms/thumbs/41c62b4a73fe1dbbbd4ca25f3b91464ae6ded4c8/0a410c94a5d611e3908100155d0c1500_bf4c50caf6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-405A-PN;В наличии EDS-405A-PN Коммутатор 5 x 10/100BaseTX с базовыми функциями управления, с возможностью настройки по протоколу PROFINET 6079840 MOXA Сравнить В закладки 637.45 $ 53 671.70 ₽;6079840;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-405A-PN-T;Доступно к заказу EDS-405A-PN-T Коммутатор 5 x 10/100BaseTX с базовыми функциями управления, с возможностью настройки по протоколу PROFINET 6079841 MOXA Сравнить В закладки 789.95 $ 66 511.82 ₽;6079841;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-408A-PN;Доступно к заказу EDS-408A-PN Коммутатор 8 x 10/100BaseTX с базовыми функциями управления, с возможностью настройки по протоколу PROFINET 6079842 MOXA Сравнить В закладки 894.87 $ 75 345.82 ₽;6079842;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-408A-PN-T;Доступно к заказу EDS-408A-PN-T Коммутатор 8 x 10/100BaseTX с базовыми функциями управления, с возможностью настройки по протоколу PROFINET 6079843 MOXA Сравнить В закладки 1 213.90 $ 102 207.35 ₽;6079843;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-G516E-4GSFP-T;В наличии EDS-G516E-4GSFP-T Коммутатор 12 x 10/100/1000BaseTX, 4 x 100/1000Base SFP 6084862 MOXA Сравнить В закладки 3 422.71 $ 288 183.63 ₽;6084862;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-G508E;В наличии EDS-G508E Коммутатор 8 x 10/100/1000BaseTX 6084871 MOXA Сравнить В закладки 2 302.75 $ 193 885.79 ₽;6084871;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-G508E-T;Доступно к заказу EDS-G508E-T Коммутатор 8 x 10/100/1000BaseTX 6084872 MOXA Сравнить В закладки 2 532.72 $ 213 248.69 ₽;6084872;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-G516E-4GSFP;Доступно к заказу EDS-G516E-4GSFP Коммутатор 12 x 10/100/1000BaseTX, 4 x 100/1000Base SFP 6084874 MOXA Сравнить В закладки 3 325.72 $ 280 017.31 ₽;6084874;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;TN-5516A-WV-CT-T;Доступно к заказу TN-5516A-WV-CT-T Коммутатор 16 x 10/100BaseTX 6096167 MOXA Сравнить В закладки 4 702.49 $ 395 937.90 ₽;6096167;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;TN-5518A-2GTXBP-WV-CT-T;Доступно к заказу TN-5518A-2GTXBP-WV-CT-T Коммутатор 16 x 10/100BaseTX, 2 x 10/100/1000BaseTX с функцией Bypass 6096169 MOXA Сравнить В закладки 5 757.18 $ 484 740.16 ₽;6096169;;;https://nnz-ipc.ru/images/cms/thumbs/41baad0954b693d187192070f267e08cec7c90f8/2e14c474a5d611e3908100155d0c1500_e97c6089f6cb11e68dc000155d0c1500_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;TN-5518A-2GTXBP-WV-T;Доступно к заказу TN-5518A-2GTXBP-WV-T Коммутатор 16 x 10/100BaseTX, 2 x 10/100/1000BaseTX с функцией Bypass 6096170 MOXA Сравнить В закладки 5 341.16 $ 449 712.32 ₽;6096170;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;TN-5518A-2GTX-WV-CT-T;Доступно к заказу TN-5518A-2GTX-WV-CT-T Коммутатор 16 x 10/100BaseTX, 2 x 10/100/1000BaseTX 6096171 MOXA Сравнить В закладки 5 655.92 $ 476 214.32 ₽;6096171;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;TN-5518A-2GTX-WV-T;Доступно к заказу TN-5518A-2GTX-WV-T Коммутатор 16 x 10/100BaseTX, 2 x 10/100/1000BaseTX 6096172 MOXA Сравнить В закладки 5 245.39 $ 441 648.72 ₽;6096172;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-305-M-ST;Доступно к заказу EDS-305-M-ST Коммутатор 4 x 10/100BaseTX, 1 x 100BaseFX 1166799 MOXA Сравнить В закладки 511.18 $ 43 040.08 ₽;1166799;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-408A-MM-ST;В наличии EDS-408A-MM-ST Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX с базовыми функциями управления 1174465 MOXA Сравнить В закладки 1 221.22 $ 102 823.67 ₽;1174465;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-308-MM-ST;Доступно к заказу EDS-308-MM-ST Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX 1174720 MOXA Сравнить В закладки 732.00 $ 61 632.57 ₽;1174720;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-405A-MM-ST;Доступно к заказу EDS-405A-MM-ST Коммутатор 3 x 10/100BaseTX, 2 x 100BaseFX с базовыми функциями управления 1175749 MOXA Сравнить В закладки 1 143.14 $ 96 249.53 ₽;1175749;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-208-M-ST;Доступно к заказу EDS-208-M-ST Коммутатор 7 x 10/100BaseTX, 1 x 100BaseFX 1178744 MOXA Сравнить В закладки 363.56 $ 30 610.84 ₽;1178744;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-508A-MM-ST;В пути EDS-508A-MM-ST Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX 1180582 MOXA Сравнить В закладки 1 748.26 $ 147 199.12 ₽;1180582;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-308-MM-ST-T;Доступно к заказу EDS-308-MM-ST-T Коммутатор 6 x 10/100BaseTX, 2 x 100BaseFX 1183868 MOXA Сравнить В закладки 824.11 $ 69 388.00 ₽;1183868;;;https://nnz-ipc.ru/images/cms/thumbs/132c01385c351d480a09dbc3b5cf6a6b4711f183/4bf2a25ea5d611e3908100155d0c1500_868bdb26548b11ea842700155d0fcd01_270_auto_jpg__80.jpg.webp;https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-505A-MM-ST-T;Доступно к заказу EDS-505A-MM-ST-T Коммутатор 3 x 10/100BaseTX, 2 x 100BaseFX 1189643 MOXA Сравнить В закладки 1 879.41 $ 158 241.62 ₽;1189643;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-305-M-ST-T;Доступно к заказу EDS-305-M-ST-T Коммутатор 4 x 10/100BaseTX, 1 x 100BaseFX 1191989 MOXA Сравнить В закладки 630.74 $ 53 106.73 ₽;1191989;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
nnz-ipc.ru;EDS-516A-MM-ST;Снимается с производства Доступно к заказу EDS-516A-MM-ST Коммутатор 14 x 10/100BaseTX, 2 x 100BaseFX 1192304 MOXA Сравнить В закладки 2 625.44 $ 221 055.48 ₽;1192304;;;"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==";https://nnz-ipc.ru/catalogue/comm/ethernet/?pa=3&filter%5Bc5de0343-a8d4-46b6-9651-07eb9bc5f57e%5D%5B113823%5D=MOXA%E2%80%83
