name;article;product_code;availability;image
DRV-24V120W1PN - Блок питания, Uвх ном = 1х220 В, I нагрузки макс = 5 А, 120 Вт;DRV-24V120W1PN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-PRG030-20A - Кабель Ethernet, разъемы RJ45/RJ45, длина 3 м;UC-PRG030-20A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-PRG030-10A - Кабель связи TP04 c ПК (DB-9), 3м (аналог DVPACAB530) UC-PRG030-10A;UC-PRG030-10A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
UC-PRG015-02A - Кабель связи панелей DOP-B/AS с ПК (ноутбуком) по USB;UC-PRG015-02A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"DVPACAB2A30 - Кабель связи ПЛК DVP с ПК или с панелями DOP-B и TP по RS232; 3,0 м";DVPACAB2A30;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора TP08G-BT2 (3.8 STN LCD, 240*128 точек, 512K FLASH, порты COM1/COM2, RTC, 24 клав;TP08G-BT2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора TP04G-BL-C (4,1 STN LCD, 192*64 точек, 256K FLASH, ОЗУ 10кБ, RS232/RS485, RTC, ц;TP04G-BL-C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора с ПЛК TP04P-32TP1R (4,1 STN LCD, 192*64 пикс., цифровые клавиши, 16 диск. вх./16;TP04P-32TP1R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора с ПЛК TP04P-22XA1R (4.1 STN LCD, 192*64 пикс., цифровые клавиши, 8 диск. вх./8 д;TP04P-22XA1R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора с ПЛК TP04P-21EX1R (4,1 STN LCD, 192*64 пикс., цифровые клавиши, 8 диск. вх./8 д;TP04P-21EX1R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора с ПЛК TP04P-20EXL1T (4,1 STN LCD графическая 192*64 точек, 17 кнопок, 9 диск. вх;TP04P-20EXL1T;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора с ПЛК TP04P-16TP1R (4,1 STN LCD, 192*64 пикс., цифровые клавиши, 8 диск. вх./8 д;TP04P-16TP1R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-115WX 15 TFT LCD 24bit, 1024x768, CPU Dual 1Гц, Flash ROM 8GB, RAM DDR3 1GB;DOP-115WX;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-115MX 15 TFT LCD 24bit, 1024x768, CPU Dual 1Гц, Flash ROM 8GB, RAM DDR3 1GB;DOP-115MX;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-112WX 12 TFT LCD 24bit, 1024x768, CPU Dual 1Гц, Flash ROM 8GB, RAM DDR3 1GB;DOP-112WX;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-112MX 12 TFT LCD 24bit, 1024x768, CPU Dual 1Гц, Flash ROM 8GB, RAM DDR3 1GB;DOP-112MX;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-110WS LCD дисплей 10.1 1024 x 600, Cortex-A8 800 МГц, flash ROM 256М DOP-110WS;DOP-110WS;DOP-110WS;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-110CS 10.1 LCD, 1024 x 600,Cortex-A8 800 МГц,Flash ROM 256 MB, DOP-110CS;DOP-110CS;DOP-110CS;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-107WV LCD дисплей 7 800 x 480,Cortex-A8 800 МГц, flash ROM 256Мб DOP-107WV;DOP-107WV;DOP-107WV;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-107EV 7 LCD, 800 x 480,Cortex-A8 800 МГц, Flash ROM 256 MB, Ethernet;DOP-107EV;DOP-107EV;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-107EG 7 LCD, 800 x 600,Cortex-A8 800 МГц, Flash ROM 256 MB,Ethernet;DOP-107EG;DOP-107EG;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-107BV LCD дисплей 7, 800 x 480,Cortex-A8 800 МГц, Flash ROM 256 MB DOP-107BV;DOP-107BV;DOP-107BV;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
Панель оператора DOP-103WQ LCD дисплей 4.3 480 x 272 пикс.Cortex-A8 800 МГц, flash ROM 256 MB;DOP-103WQ;DOP-103WQ;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"Панель оператора DOP-103BQ LCD дисплей 4.3"", 480 x 272,Cortex-A8 800 МГц, Flash ROM 256 MB, USB";DOP-103BQ;DOP-103BQ;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
T60006L2160V066 - CORE 166.9*123.9*30.5;T60006L2160V066;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
B84143B1000S020 - Радиочастотный фильтр 3Ф, 400В/1000А;B84143B1000S020;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
B84143B0400S020 - Радиочастотный фильтр 3Ф, 400В/400А;B84143B0400S020;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
B84143D0200R127 - Радиочастотный фильтр 3Ф, 400В/200А;B84143D0200R127;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
B84143B0250S020 - Радиочастотный фильтр 3Ф, 400В/250А;B84143B0250S020;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
B84143D0150R127 - Радиочастотный фильтр 3Ф, 400В/150А;B84143D0150R127;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
200TDDS84C - Радиочастотный фильтр 3Ф, 400В/200А;200TDDS84C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
RF300X00A - CORE 204*156*35(300MCM);RF300X00A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
150TDS84C - Радиочастотный фильтр 3Ф, 400В/150А;150TDS84C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
50TDS4W4C - Радиочастотный фильтр 3Ф, 400В/50А;50TDS4W4C;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
RF002X00A - CORE 160*90*20(2AWG);RF002X00A;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD300ED43S - Частотный преобразователь, 30кВт 3ф 400В, встроенный тормозной ключ;VFD300ED43S;VFD300ED43S;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD220ED43S - Частотный преобразователь, 22кВт 3ф 400В, встроенный тормозной ключ;VFD220ED43S;VFD220ED43S;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD185ED43S - Частотный преобразователь, 18.5кВт 3ф 400В, встроенный тормозной ключ;VFD185ED43S;VFD185ED43S;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD150ED43S - Частотный преобразователь, 15кВт 3ф 400В, встроенный тормозной ключ;VFD150ED43S;VFD150ED43S;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD110ED43S - Частотный преобразователь, 11кВт 3ф 400В, встроенный тормозной ключ;VFD110ED43S;VFD110ED43S;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD075ED43S - Частотный преобразователь, 7.5кВт 3ф 400В, встроенный тормозной ключ;VFD075ED43S;VFD075ED43S;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD055ED43S - Частотный преобразователь, 5.5кВт 3ф 400В, встроенный тормозной ключ;VFD055ED43S;VFD055ED43S;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD037EL43A - Частотный преобразователь (3.7 кВт 3ф 400 В), встроенный фильтр ЭМС;VFD037EL43A;VFD037EL43A;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD022EL43A - Частотный преобразователь (2.2 кВт 3ф 400 В), встроенный фильтр;VFD022EL43A;VFD022EL43A;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD022EL21A - Частотный преобразователь (2.2 кВт 1ф 230 В);VFD022EL21A;VFD022EL21A;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD015EL21A - Частотный преобразователь (1.5 кВт 1ф 230 В), встроенный фильтр ЭМС;VFD015EL21A;VFD015EL21A;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD007EL21A - Частотный преобразователь (0.75 кВт 1ф 230 В), встроенный фильтр ЭМС;VFD007EL21A;VFD007EL21A;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD004EL21A - Частотный преобразователь (0.4 кВт 1ф 230 В), встроенный фильтр ЭМС;VFD004EL21A;VFD004EL21A;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD002EL21A - Частотный преобразователь (0.2 кВт 1ф 230 В), встроенный фильтр ЭМС;VFD002EL21A;VFD002EL21A;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD5600C43A-00 - Частотный преобразователь (560 кВт 3ф 400 В);VFD5600C43A-00;VFD5600C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD5000C43A-00 - Частотный преобразователь (500 кВт 3ф 400 В);VFD5000C43A-00;VFD5000C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD4500C43A-00 - Частотный преобразователь (450 кВт 3ф 400 В);VFD4500C43A-00;VFD4500C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD4000C43A-00 - Частотный преобразователь (400 кВт 3ф 400 В);VFD4000C43A-00;VFD4000C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD3550C43A-00 - Частотный преобразователь (355 кВт 3ф 400 В);VFD3550C43A-00;VFD3550C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD3150C43A-00 - Частотный преобразователь (315 кВт 3ф 400 В);VFD3150C43A-00;VFD3150C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD2800C43A-00 - Частотный преобразователь (280 кВт 3ф 400 В);VFD2800C43A-00;VFD2800C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD2500C43A-00 - Частотный преобразователь (250 кВт 3ф 400 В;VFD2500C43A-00;VFD2500C43A-00;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD2200C43A-00 - Частотный преобразователь (220 кВт 3ф 400 В);VFD2200C43A-00;VFD2200C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD2000C43A-00 - Частотный преобразователь (200 кВт 3ф 400 В);VFD2000C43A-00;VFD2000C43A-00;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD1850C43A-00 - Частотный преобразователь (185 кВт 3ф 400 В);VFD1850C43A-00;VFD1850C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD1600C43A-00 - Частотный преобразователь (160 кВт 3ф 400 В);VFD1600C43A-00;VFD1600C43A-00;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD1320C43A-00 - Частотный преобразователь (132 кВт 3ф 400 В);VFD1320C43A-00;VFD1320C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD1100C43A-00 - Частотный преобразователь (110 кВт 3ф 400 В);VFD1100C43A-00;VFD1100C43A-00;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD900C43A-00 - Частотный преобразователь (90кВт 3ф 400В);VFD900C43A-00;VFD900C43A-00;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD750C43A-00 - Частотный преобразователь (75кВт 3ф 400В);VFD750C43A-00;VFD750C43A-00;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD550C43A-00 - Частотный преобразователь (55 кВт 3ф 400 В);VFD550C43A-00;VFD550C43A-00;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD450C43S-00 - Частотный преобразователь (45 кВт 3ф 400 В);VFD450C43S-00;VFD450C43S-00;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD370C43S-00 - Частотный преобразователь (37 кВт 3ф 400 В);VFD370C43S-00;VFD370C43S-00;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD300C43A-21 - Частотный преобразователь (30 кВт 3ф 400 В), встроенный тормозной ключ;VFD300C43A-21;VFD300C43A-21;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD220C43A-21 - Частотный преобразователь (22 кВт 3ф 400 В), встроенный тормозной ключ;VFD220C43A-21;VFD220C43A-21;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD185C43A-21 - Частотный преобразователь (18.5 кВт 3ф 400 В), встроенный тормозной ключ;VFD185C43A-21;VFD185C43А-21;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD150C43A-21 - Частотный преобразователь (15 кВт 3ф 400 В), встроенный тормозной ключ;VFD150C43A-21;VFD150C43А-21;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD110C43A-21 - Частотный преобразователь (11 кВт 3ф 400 В), встроенный тормозной ключ;VFD110C43A-21;VFD110C43A-21;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD075C43A-21 - Частотный преобразователь (7.5 кВт 3ф 400 В), встроенный тормозной ключ;VFD075C43A-21;VFD075C43A-21;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD055C43A-21 - Частотный преобразователь (5.5 кВт 3ф 400 В), встроенный тормозной ключ;VFD055C43A-21;VFD055C43A-21;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD040C43A-21 - Частотный преобразователь (4 кВт 3ф 400 В), встроенный тормозной ключ;VFD040C43A-21;VFD040C43A-21;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD037C43A-21 - Частотный преобразователь (3.7 кВт 3ф 400 В), встроенный тормозной ключ;VFD037C43A-21;VFD037C43A-21;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD022C43A-21 - Частотный преобразователь (2.2 кВт 3ф 400 В), встроенный тормозной ключ;VFD022C43A-21;VFD022C43A-21;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD015C43A-21 - Частотный преобразователь (1.5 кВт 3ф 400 В), встроенный тормозной ключ;VFD015C43A-21;VFD015C43A-21;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
VFD007C43A-21 - Частотный преобразователь (0.75 кВт 3ф 400 В), встроенный тормозной ключ;VFD007C43A-21;VFD007C43A-21;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-24V50WBNA Блок питания 85~264 В AC, 24В DC, P вых макс = 50,4Вт (2,1А), бескорпусное исполнение;PJ-24V50WBNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-24V30WLNA Блок питания 85~264 В AC, 24В DC, P вых макс = 31,2Вт (1,3А), исполнение с кожухом и мо;PJ-24V30WLNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-24V30WCNA Блок питания 85~264 В AC, 24В DC, P вых макс = 31,2Вт (1,3А), закрытое исполнение;PJ-24V30WCNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-24V30WBNA Блок питания 85~264 В AC, 24В DC, P вых макс = 31,2Вт (1,3А), бескорпусное исполнение;PJ-24V30WBNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-24V150WLNA Блок питания 85~264 В AC, 24В DC, P вых макс = 150Вт (6,3А), исполнение с кожухом и мо;PJ-24V150WLNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-24V150WCNA Блок питания 85~264 В AC, 24В DC, P вых макс = 150Вт (6,3А), закрытое исполнение;PJ-24V150WCNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-24V150WBNA Блок питания 85~264 В AC, 24В DC, P вых макс = 150Вт (6,3А), бескорпусное исполнение;PJ-24V150WBNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-24V100WLNA Блок питания 85~264 В AC, 24В DC, P вых макс = 103,2Вт (4,3А), исполнение с кожухом и;PJ-24V100WLNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-24V100WCNA Блок питания 85~264 В AC, 24В DC, P вых макс = 103,2Вт (4,3А), закрытое исполнение;PJ-24V100WCNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-24V100WBNA Блок питания 85~264 В AC, 24В DC, P вых макс = 103,2Вт (4,3А), бескорпусное исполнение;PJ-24V100WBNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V50WLNA Блок питания 85~264 В AC, 12В DC, P вых макс = 51,6Вт (4,3А), исполнение с кожухом и мо;PJ-12V50WLNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V50WCNA Блок питания 85~264 В AC, 12В DC, P вых макс = 51,6Вт (4,3А), закрытое исполнение;PJ-12V50WCNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V50WBNA Блок питания 85~264 В AC, 12В DC, P вых макс = 51,6Вт (4,3А), бескорпусное исполнение;PJ-12V50WBNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V30WLNA Блок питания 85~264 В AC, 12В DC, P вых макс = 30Вт (2,5А), исполнение с кожухом и монт;PJ-12V30WLNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V30WCNA Блок питания 85~264 В AC, 12В DC, P вых макс = 30Вт (2,5А), закрытое исполнение;PJ-12V30WCNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V30WBNA Блок питания 85~264 В AC, 12В DC, P вых макс = 30Вт (2,5А), бескорпусное исполнение;PJ-12V30WBNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V15WBNA Блок питания 85~264 В AC, 12В DC, P вых макс = 15Вт (1,25А), бескорпусное исполнение;PJ-12V15WBNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V15WLNA Блок питания 85~264 В AC, 12В DC, P вых макс = 15Вт (1,25А), исполнение с кожухом и мон;PJ-12V15WLNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V15WCNA Блок питания 85~264 В AC, 12В DC, P вых макс = 15Вт (1,25А), закрытое исполнение;PJ-12V15WCNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V150WLNA Блок питания 85~264 В AC, 12В DC, P вых макс = 150Вт (12,5А), исполнение с кожухом и м;PJ-12V150WLNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V150WCNA Блок питания 85~264 В AC, 12В DC, P вых макс = 150Вт (12,5А), закрытое исполнение;PJ-12V150WCNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V150WBNA Блок питания 85~264 В AC, 12В DC, P вых макс = 150Вт (12,5А), бескорпусное исполнение;PJ-12V150WBNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V100WLNA Блок питания 85~264 В AC, 12В DC, P вых макс = 102Вт (8,5А), исполнение с кожухом и мо;PJ-12V100WLNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V100WCNA Блок питания 85~264 В AC, 12В DC, P вых макс = 102Вт (8,5А), закрытое исполнение;PJ-12V100WCNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PJ-12V100WBNA Блок питания 85~264 В AC, 12В DC, P вых макс = 102Вт (8,5А), бескорпусное исполнение;PJ-12V100WBNA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRC-5V10W1AZ - Блок питания 1х220 В 50 Гц, Uвых = 5 В, нагрузки максимально = 1,5 А;DRC-5V10W1AZ;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRC-24V60W1AZ - Блок питания 1х220 В 50 Гц, Uвых =24 В, нагрузки максимально = 2,5 А;DRC-24V60W1AZ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRC-24V30W1AZ - Блок питания 1х220 В 50 Гц, Uвых =24 В, нагрузки максимально = 1,25 А;DRC-24V30W1AZ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRC-24V10W1HZ Uвх ном = 1х220В 50Гц, Uвых = 24В, I нагрузки макс = 0,4 А, одобрено для бытового прим;DRC-24V10W1HZ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRC-24V100W1AZ - Блок питания 1х220 В 50 Гц, Uвых =24 В, нагрузки максимально = 4 А;DRC-24V100W1AZ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRC-12V60W1AZ - Блок питания 1х220 В 50 Гц, Uвых = 12 В, нагрузки максимально = 4,5 А;DRC-12V60W1AZ;DRC-12V60W1AZ;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRC-12V30W1AZ - Блок питания 1х220 В 50 Гц, Uвых = 12 В, нагрузки максимально = 2,1 А;DRC-12V30W1AZ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRC-12V10W1AZ - Блок питания 1х220 В 50 Гц, Uвых = 12 В, нагрузки максимально = 0,83 А;DRC-12V10W1AZ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRC-12V100W1AZ Uвх ном = 1х220В 50Гц, Uвых = 12В, I нагрузки макс = 6 А;DRC-12V100W1AZ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRC-24V10W1AZ - Блок питания 1х220 В 50 Гц, Uвых =24 В, нагрузки максимально = 0,4 А;DRC-24V10W1AZ;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PMT-24V50W2BA - Блок питания 24 В DC 50 Вт (2,2 А);PMT-24V50W2BA;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PMT-24V150W2BA - Блок питания 24 В DC 150 Вт (6,25 А);PMT-24V150W2BA;PMT-24V150W2BA;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PMT-24V100W2BA - Блок питания 24 В DC 100 Вт (4,5 А);PMT-24V100W2BA;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PMT-12V50W2BA - Блок питания 12 В DC 50 Вт (4,2 А);PMT-12V50W2BA;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PMT-12V150W2BA - Блок питания 12 В DC 150 Вт (12,5А);PMT-12V150W2BA;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
PMT-12V100W2BA - Блок питания 12 В DC 100 Вт (8,5 А);PMT-12V100W2BA;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRV-24V480W1PN Uвх ном = 1х220В, I нагрузки макс = 20 А, 480Вт, в металлическом корпусе, буст до 7 с;DRV-24V480W1PN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRV-24V240W1PN Uвх ном = 1х220В, I нагрузки макс = 10 А, 240Вт, в металлическом корпусе, буст до 7 с;DRV-24V240W1PN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRV-24V120W1PN Uвх ном = 1х220В, I нагрузки макс = 5 А, 120Вт, в металлическом корпусе, буст до 7 се;DRV-24V120W1PN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP048V480W1BN - Блок питания 1х220 В, Uвых = 48 В, I нагрузки максимально = 10 А, 480 Вт;DRP048V480W1BN;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP048V120W1BN Блок питания 1х220В, Uвых = 48В, I нагрузки макс = 2,5 А, 120Вт, в металлическом корп;DRP048V120W1BN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP048V060W1BN Блок питания 1х220В, Uвых = 48В, I нагрузки макс = 1,25 А, 60Вт, в металлическом корп;DRP048V060W1BN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V960W3BN - Блок питания 3х380 В, Uвых =24 В, I нагрузки макс = 40 А, 960 Вт;DRP024V960W3BN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V480W3BN - Блок питания 3х380 В, Uвых =24 В, I нагрузки макс = 20 А, 480 Вт;DRP024V480W3BN;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V480W1BN - Блок питания 1х220 В, Uвых =24 В, 480 Вт, нагрузки номинально = 20 А;DRP024V480W1BN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V480W1AA - Блок питания 1х220 В, 480 Вт (20 А) металлический корпус;DRP024V480W1AA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V240W3BN - Блок питания 3х380 В, Uвых =24 В, I нагрузки макс = 10 А, 240 Вт;DRP024V240W3BN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V240W1BN - Блок питания 1х220 В, Uвых =24 В, 240 Вт, нагрузки номинально = 10 А;DRP024V240W1BN;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V240W1AA - Блок питания 1х220 В, 240 Вт (10 А) металлический корпус;DRP024V240W1AA;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V120W3BN - Блок питания 3х380 В, Uвых =24 В, I нагрузки макс = 5 А, 120 Вт;DRP024V120W3BN;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V120W1BN - Блок питания 1х220 В, Uвых =24 В, 120 Вт, нагрузки номинально = 5,0 А;DRP024V120W1BN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V120W1AA - Блок питания 1х220 В, 120 Вт (5 А) металлический корпус;DRP024V120W1AA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V060W3BN - Блок питания 3х380 В, Uвых =24 В, I нагрузки макс = 2,5 А, 60 Вт;DRP024V060W3BN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V060W1NZ Блок питания 1х220В, Uвых = 24В, I нагрузки макс = 2,5 А, 60Вт, в пластиковом корпусе;DRP024V060W1NZ;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DRP024V060W1BN Блок питания 1х220В, Uвых = 24В, 60Вт, I нагр ном = 2,5А, в металлическом корпусе;DRP024V060W1BN;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
